101508.74136946637	683.848818169685
102258.23038497489	729.0844441767131
102653.93820386907	762.473530782832
102781.90981976694	785.6692721135779
102728.19022628649	800.324862294487
102578.82441704598	808.0934954510982
102573.33203370693	813.3386800330561
102594.63556416193	809.3139929894194
102674.88548743847	808.8594577421467
102535.87611904416	806.4642576257245
102533.20314111811	800.4403884664356
102644.69084062868	796.763591913009
102640.14067205912	793.0775987672978
102545.99998036571	787.5221522267964
102579.10227765949	778.2402344901997
102669.48465612807	766.7367226489522
102683.53394001503	751.2664822736141
102610.59741489722	730.8021646886488
102674.19693731162	704.890025383975
102830.36906836466	671.9249480839626
102737.36326291143	625.5590118666661
101576.20868014666	571.081551640582
99106.22652867762	506.0124371101504
95710.444639883	435.5608764978077
91059.07065648709	369.48439194241155
84300.29323738215	310.9905959317238
76481.58411572516	264.37087194307605
68275.30699605777	232.49417103377556
60260.43265815961	215.73790751575717
52813.26292286672	212.92630596167828
46700.568102439676	211.44139576843847
40950.34097022461	210.76848636449924
35692.324271530066	209.29970605300738
30917.511045048752	207.03124866397476
26211.512948269657	204.75302559758788
20636.55057977194	201.50047014775103
15270.874634823256	199.34224519794913
10155.324002569467	198.04062863733142
5489.454904019546	197.13619269562935
1856.508380627396	196.03413364307687
-379.30218536543236	194.3845503333799
-853.7634117175656	191.8375416202447
797.3380838123632	188.04320635737758
