266167.21274216025	1228.5632831805235
266806.7558188921	1080.82023356127
265523.79364284745	961.2722767124399
262809.1523453905	866.9196424663054
259153.65805788565	794.7625606551399
255048.13691169771	741.8012611112176
251427.00154996294	702.1457412880475
248302.20858509728	685.9693060808952
246140.61440996916	672.0551897375232
244329.80799807896	656.2368237049241
243685.56961880223	650.904288202088
244567.2944814509	661.1691323230245
244674.05276409982	662.7838038721
244487.20968017465	662.1096133227759
244182.14147803606	660.4758737030788
243714.0881344702	657.9451406818589
242759.107282576	652.7176235397493
241054.46105746494	643.1158950698851
239179.7386300938	633.1513058032342
237587.7808311059	623.8180899776474
237248.1738025911	620.4137144301221
237287.51738547135	618.4658768948152
236145.72158279963	612.0622374003318
234211.61438739838	602.9432204655417
230423.24452326458	587.1605354604407
220418.9327262607	558.9872848998072
205770.359888037	522.0595918606618
186734.33681956847	479.4356905107277
165073.39774446032	437.76097835812834
143288.11602066734	403.1993640332333
124853.64584788209	380.21885596183847
107632.86728674563	364.1211429946512
91977.56682272122	353.06085895286026
78877.05288377643	348.56263197873056
67074.96885508952	345.0701238800981
52498.01514746857	338.51222604618584
38680.91486334035	332.7140635912791
25610.64010317583	327.2394919568501
13763.516200513364	322.39994263486784
4586.655184028303	318.72806709747846
-1030.2818911879967	316.52368006118854
-2197.633970044237	316.0865962425054
1974.2600025508636	317.7166303579365
