54003.57118301824	660.44827061587304761904
54105.53842038217	664.99047239523809523809
54057.54726939912	681.51335463015876190476
54198.75034819533	693.30305817460309523809
54278.140502453905	702.43904772857142857142
54205.73873036094	702.82743362380947619047
54324.090914975466	701.06726902380952380952
54317.125168757055	700.10356295079366666666
54253.74077665008	701.46661019523804761904
54300.75783429519	700.69303970952380952380
54261.17118981297	699.47015049047619047619
54257.896292993624	697.89367495079366666666
54270.3806701154	701.19618970793657142857
54090.249341825904	640.52647422380952380952
54047.15425053079	643.05104693968252380952
54184.773947860696	685.66597265555552380952
54175.423651873956	642.64261556984128571428
54161.97949469215	635.18702645079361904761
54119.934195329086	632.86337746507938095238
53975.1787685775	625.26293311428561904761
54049.086539278134	620.65219323492057142857
54059.997220253514	610.53582114603171428571
54004.6228492569	603.92303897936504761904
53936.83329511677	592.04581384126985714285
53899.83625419474	570.90165755873004761904
53817.61572978342	545.62018550476190476190
53764.785368637604	517.86418863174600000000
53651.69568677417	482.82483040634919047619
53326.79007885304	398.20431675238095238095
50943.64182433778	268.88920842698414285714
48069.22149482072	235.99951360158728571428
42751.10298007968	207.10055617936509523809
38214.20078974972	195.29184709523809523809
34668.26499229749	188.05218523333333333333
31565.55822576362	182.48982133968257142857
21720.978158198846	170.54325215238098571428
16505.547801328023	166.45815664603173333333
11177.322050342033	164.81355895238095238095
6738.395104382471	163.21242271269844285714
881.8237322709165	162.58187870952380952380
353.70483967337185	162.19095106825395238095
82.03389679218967	160.91735353968252380952
44.12893067729084	160.48473724126985714285
